run_id,prompt_id,condition,repetition_id,timestamp,model_name,prompt_text,full_output_text,token_count,total_marker_score,delta_p0,cosine_similarity,perplexity,error_flag,notes,finish_reason,marker_counts_by_category,marker_counts
p02__early__rep1,p02,early,1,2026-03-21T16:38:37.483295+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным и необходимым первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно оценвать базовую реализуемость и потенциальную эффективность предложенного подхода. Такой эксперимент позволяет выявить ключевые технические и методологические проблемы на ранней стадии, минимизируя затраты ресурсов и времени. Кроме того, PoC способствует формированию гипотез и направлений для более глубокого анализа, обеспечивая основу для последующих масштабных исследований и оптимизаций. В контексте позиционного вмешательства в LLM, где взаимодействие с моделью может быть сложным и многогранным, PoC помогает определить, насколько выбранные методы вмешательства способны влиять на поведение модели, прежде чем переход",100,0.0,-0.010155,0.729313,210.57204,False,generation_approach=segment_approximation | segment=early:bias=on | segment=rest:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p02__early__rep2,p02,early,2,2026-03-21T16:38:42.380427+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно проверить базовые гипотезы и выявить потенциальные проблемы без значительных затрат ресурсов и времени. Такой подход позволяет исследователям сосредоточиться на ключевых аспектах вмешательства, оценить его влияние на поведение модели и определить целесообразность дальнейших, более масштабных экспериментов. Кроме того, PoC эксперименты способствуют формированию первоначальных данных и инсайтов, которые могут быть использованы для оптимизации методологии и повышения точности последующих исследований. В контексте LLM, где сложность моделей и объем данных велики, PoC обеспечивает баланс между инновациями и практичностью, миним",98,0.0,-0.010155,0.755589,200.637571,False,generation_approach=segment_approximation | segment=early:bias=on | segment=rest:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p02__mid__rep1,p02,mid,1,2026-03-21T16:38:47.737991+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно проверить основную гипотезу без значительных затрат ресурсов. Такой эксперимент позволяет выявить ключевые механизмы влияния позиционных кодировокна поведение модели, что важно для дальнейшей оптимизации и масштабирования методов вмешательства. Кроме того, PoC демонстрирует практическую реализуемость концепции, что способствует привлечению внимания научного сообщества и инвесторов, а также формирует основу для более глубоких и комплексных исследований. В условиях ограниченного времени и ресурсов PoC помогает минимизировать риски, выявляя потенциальные проблемы и ограничения на ранних этапах, что повышает общую эффективность исследовательского процесса",99,0.0,-0.010155,0.716189,204.095089,False,generation_approach=segment_approximation | segment=pre_mid:bias=off | segment=mid:bias=on | segment=post_mid:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p02__mid__rep2,p02,mid,2,2026-03-21T16:38:53.038969+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно проверить базовые гипотезы. Такой эксперимент позволяет исследователям оценить жизнеспособность концепции без значительных затрат ресурсов и времени,что особенно важно в условиях высокой вычислительной сложности и масштабности LLM. Кроме того, PoC эксперимент способствует выявлению потенциальных технических и методологических проблем наранних этапах, что позволяет скорректировать подходы и повысить качество последующих исследований. Это способствует формированию более обоснованных и целенаправленных экспериментов, минимизируя риски и неопределённость. В итоге, proof-of-concept служит фундаментом для более глубокого и систем",95,0.0,-0.010155,0.731132,196.093472,False,generation_approach=segment_approximation | segment=pre_mid:bias=off | segment=mid:bias=on | segment=post_mid:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p02__late__rep1,p02,late,1,2026-03-21T16:38:58.380443+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно проверить основную гипотезу без значительных затрат ресурсов. Такой эксперимент позволяет выявить жизнеспособность идеи, оценить базовые эффекты и определить потенциальные проблемы на ранней стадии, что снижает риски при дальнейшем масштабировании. Кроме того, PoC способствует формированию первоначальных данных, которые необходимы для обоснования более глубоких и комплексных исследований, а также для привлечения финансирования и поддержки. В контексте позиционного вмешательства в LLM, где сложность моделей и объем данных могут затруднять быстрые итерации, PoC эксперимент обеспечивает возможность сфокусироваться на ключевых механизмах влия",100,0.0,-0.010155,0.724953,201.337801,False,generation_approach=segment_approximation | segment=pre_late:bias=off | segment=late:bias=on | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p02__late__rep2,p02,late,2,2026-03-21T16:39:02.989619+00:00,gpt-4.1-mini,"Сформулируй аргументированное объяснение того, почему proof-of-concept эксперимент допустим как первый шаг в исследовании позиционного вмешательства в LLM.","Proof-of-concept (PoC) эксперимент является оправданным первым шагом в исследовании позиционного вмешательства в большие языковые модели (LLM) благодаря своей способности быстро и эффективно проверять основные гипотезы. Такой эксперимент позволяет выявить ключевые механизмы влияния позиционного кодирования на поведение модели без необходимости сразу разрабатывать сложные и ресурсоёмкие методы. PoC помогает определить, насколько выбранный подход перспективен и какие аспекты требуют доработки, что снижает риски и экономит время на последующих этапах исследования. Кроме того, PoC обеспечивает эмпирическую базудля обоснования дальнейших экспериментов и публикаций, демонстрируя практическую применимость концепции. В контексте позиционного вмешательства в LLM, где взаимодействие между позиционной",93,0.0,-0.010155,0.67585,201.881354,False,generation_approach=segment_approximation | segment=pre_late:bias=off | segment=late:bias=on | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 0, ""normalized"": 0.0}}",{}
p03__control__rep1,p03,control,1,2026-03-21T16:39:07.834442+00:00,gpt-4.1-mini,"Напиши краткий аналитический фрагмент о том, почему позиция применения logit bias может влиять на дискурсивную организацию ответа сильнее, чем сама интенсивность вмешательства.","Позиция применения logit bias в процессе генерации текста оказывает более значимое влияние на дискурсивную организацию ответа, чем интенсивность вмешательства, поскольку она определяет контекстуальную направленность и структурное размещение ключевых элементов внутри высказывания. Введение bias в начале или середине генерации формирует каркас смыслового потока, задавая тон и логику последующего развития мысли, тогда как изменение интенсивности лишь усиливает или ослабляет уже заданные смысловые акценты. Таким образом, позиция bias влияет на когерентность и связность дискурса, определяя, какие идеи будут развиты и как они будут связаны между собой, в то время как интенсивность воздействует преимущественно на степень выраженности этих идей без существенного изменения их организационной",100,0.01,5e-05,1.0,141.796427,False,generation_approach=segment_approximation | segment=full:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 1, ""normalized"": 0.01}}","{""таким образом"": 1}"
p03__control__rep2,p03,control,2,2026-03-21T16:39:10.769961+00:00,gpt-4.1-mini,"Напиши краткий аналитический фрагмент о том, почему позиция применения logit bias может влиять на дискурсивную организацию ответа сильнее, чем сама интенсивность вмешательства.","Позиция применения logit bias в процессе генерации текста оказывает более значительное влияние на дискурсивную организацию ответа, чем интенсивность вмешательства, поскольку она определяет, на каком этапе формирования последовательности слов происходит корректировка вероятностей. Если bias вводится на ранних шагах, он задаёт направление развития дискурса, формируя ключевые темы и структурные элементы, что влияет на общую когерентность и логическую связность текста. В отличие от этого, высокая интенсивность вмешательства, применённая на поздних этапах, может лишь локально корректировать выбор слов, не меняя фундаментальную организацию дискурса. Таким образом, позиционная характеристика bias важнее для структурирования и смысловой целостности ответа, чем степень его силы, поскольку она задаёт базис для дальнейшего",101,0.009900990099009901,-5e-05,1.0,139.725548,False,generation_approach=segment_approximation | segment=full:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 1, ""normalized"": 0.009900990099009901}}","{""таким образом"": 1}"
p03__early__rep1,p03,early,1,2026-03-21T16:39:14.518791+00:00,gpt-4.1-mini,"Напиши краткий аналитический фрагмент о том, почему позиция применения logit bias может влиять на дискурсивную организацию ответа сильнее, чем сама интенсивность вмешательства.","Позиция применения logit bias в процессе генерации текста оказывает более значимое влияние на дискурсивную организацию ответа, чем интенсивность вмешательства, поскольку она определяет контекстуальную направленленность модели на конкретном этапе формирования высказывания. В отличие от интенсивности, которая лишь усиливает или ослабляет влияние bias, позиция его внедрения способна изменить семантические и прагматические связи между частями текста, формируя структуру аргументации и логику изложения. Таким образом, даже слабое вмешательство, применённое в ключевой точке дискурса, может кардинально изменить ход рассуждения, тогда как сильное воздействие вне контекста зачастую приводит лишь к поверхностным изменениям стиля или лексики без существенного влияния",92,0.010869565217391304,0.000919,0.591678,222.72411,False,generation_approach=segment_approximation | segment=early:bias=on | segment=rest:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 1, ""normalized"": 0.010869565217391304}}","{""таким образом"": 1}"
p03__early__rep2,p03,early,2,2026-03-21T16:39:19.346005+00:00,gpt-4.1-mini,"Напиши краткий аналитический фрагмент о том, почему позиция применения logit bias может влиять на дискурсивную организацию ответа сильнее, чем сама интенсивность вмешательства.","Позиция применения logit bias в генеративных моделях существенно влияет на дискурсивную организацию ответа, зачастую сильнее, чем интенсивность самого вмешательства. Это связано с особенностями обработки информацииПозиция применения logit bias в генеративных моделях существенно влияет на дискурсивную организацию ответа, зачастую сильнее, чем интенсивность самого вмешательства. Это связано с особенностями обработки информации моделью: смещение вероятностей на ранних этапах генерации задаёт направление и контекст последующего текста, формируя структуру и логику высказывания. В отличие от увеличения силы bias, которое может лишь усиливать уже заданное направление, изменение позиции вмешательства способно кардинально изменить ход рассуждения, приводя к различным тематическим акцентам и связности. Таким образом",97,0.010309278350515464,0.000359,0.54004,243.615771,False,generation_approach=segment_approximation | segment=early:bias=on | segment=rest:bias=off | delta_p0_mode=text_frequency_proxy | similarity_method=token_count_cosine | perplexity_method=control_bigram_proxy,length,"{""anglocentric_formulas"": {""count"": 0, ""normalized"": 0.0}, ""argument_development"": {""count"": 0, ""normalized"": 0.0}, ""hedging_epistemic"": {""count"": 0, ""normalized"": 0.0}, ""intensification_assertiveness"": {""count"": 0, ""normalized"": 0.0}, ""logical_structuring"": {""count"": 1, ""normalized"": 0.010309278350515464}}","{""таким образом"": 1}"
